release_year,artist_name,release_name,release_genres,lat,lon
1947,Fats Waller,Sometimes I Feel Like a Motherless Child / I Hate Myself / Whoops a Doodle,jazz,40.7127,-74.006
1947,Abbott and Costello,Baseball Routine / Baseball Medley,pop; comedy; non-music,40.7127,-74.006
1945,Михаил Иванович Глинка,Overture to Russlan and Ludmilla / Intermezzo / Naila Waltz,classical,54.9453,31.1104
1945,Duke Ellington and His Orchestra,Diminuendo in Blue / Crescendo in Blue / Sent for You Yesterday / Jimmy’s Boogie Woogie,jazz; pop; blues,40.8079,-73.9455
1947,Sam Donahue,Willie / Bugle Call Rag,jazz; big band; swing,42.3316,-83.0466
1947,Claude Debussy,Sonata no. 3 for violin and piano,classical,48.899,2.0943
1947,The Count Basie Orchestra,San Jose / B Flat Blues / Stompin’ at the Savoy,jazz; big band,39.1001,-94.5781
1946,Maurice Ravel,Bolero / Spellbound,jazz; classical,43.3844,-1.6676
1946,Carol Brice,O Ye Balmy Bows / Come to the Fair / Addio alla madre,opera; pop; classical,35.673,-79.0393
1946,Alberto Ginastera,Suite From fhe Ballet “Panambi” / Deep Purple,classical,-34.6096,-58.3888
1946,The Count Basie Orchestra,Tippin’ on the Q.T. / Liza / China Boy,jazz; big band; swing,39.1001,-94.5781
1946,Alberto Ginastera,Suite From the Ballet “Panambi”,classical,-34.6096,-58.3888
1946,Fats Waller,Bouncin’ on a V‐Disc / I Can’t Escape From You,jazz; pop; big band,40.7127,-74.006
1944,Bing Crosby,"Darling, je vous aime beaucoup / Among My Souvenirs",jazz; swing,47.2455,-122.4383
1944,Frank Sinatra,Nancy / Kiss Me Again / There’ll Be a Hot Time in the Town of Berlin,pop,40.7433,-74.0324
1946,Art Tatum,Begin the Beguine / Indiana / Poor Butterfly,jazz,41.6529,-83.5378
1946,Dinah Shore,Remember / Dixieland Band / Strange Feeling / 22 Steps From the Corner,big band; swing; jazz; pop,35.186,-86.1118
1946,Wolfgang Amadeus Mozart,Symphony no. 40 (1st Movement) / Overture to “La forza del destino”,classical,47.7981,13.0465
1946,Bing Crosby,Dear Old Girl / These Foolish Things / Are Ya Kiddin’ / Do You Love Me,big band; latin; jazz; pop,47.2455,-122.4383
1946,John J. Morrissey,Medley From “Carousel” / Martinique,jazz; pop; big band,40.7127,-74.006
1946,Art Tatum,Where or When / Song of the Vagabonds / Exactly Like You,big band; swing; jazz; pop,41.6529,-83.5378
1946,Richard Strauss,Dance of the Seven Veils,opera; classical,48.1371,11.5754
1946,Hoagy Carmichael,Excerpt From Movie “Canyon Passage” / Riverboat Shuffle / March of the Boyds / Two Spoos in an Igloo,big band; swing; jazz; pop,39.167,-86.5343
1946,Edvard Grieg,Solveig’s Song / Overture to “Il signor Bruschino”,classical,59.9481,6.5836
1946,Bing Crosby,In the Land of Beginning Again / Let It Snow! / P.S. I Love You / You’re Not the Kind,jazz; pop,47.2455,-122.4383
1946,Lena Horne,Mad About the Boy / Why Shouldn’t I? / La borrachita / I Can’t Escape From You,jazz; pop; latin,40.6834,-73.9412
1946,Nelson Eddy,"The Twelve Days of Christmas / God Rest Ye, Merry Gentlemen / Gathering Clouds / Silent Night / Hallelujah chorus",jazz; pop; big band,41.824,-71.4128
1946,Сергей Сергеевич Прокофьев,Symphony no. 5 (4th Movt.),classical,49.5092,36.5696
1946,Hoagy Carmichael,"Wave to Me, My Lady / Everybody’s Seen Him but His Daddy / Two Sleepy People",jazz; pop,39.167,-86.5343
1946,Art Tatum,I’m Beginning to See the Light / 9:20 Special / Easy Street / Should I,jazz; pop; big band,41.6529,-83.5378
1946,Fats Waller,Solitude / Snag It,big band; jazz; dixieland; pop,40.7127,-74.006
1946,Giacomo Puccini,Oh suave fanciulla / Musetta’s Waltz and Finale of Act 2,opera; classical,43.8428,10.5029
1944,Glenn Miller,St. Louis Blues March / Moon Dreams,jazz; swing,40.739,-95.0371
1947,Claude Debussy,Clair de Lune / Kindergarten Flower Pageant / Dance Man Buys a Farm,jazz; classical,48.899,2.0943
1946,Johann Strauss,Voices of Spring / Hungarian Rhapsody no. 2,classical,48.2019,16.3491
1946,Erskine Butterfield,"Hit That Jive, Jack / Piano Boogie / Fifteen Cent Blues",boogie-woogie; big band; jazz; blues,43.0481,-76.1474
1946,Antônio Carlos Gomes,Il Guarany: Overture,classical,-22.9056,-47.0596
1946,Jane Froman,My Bill / Can’t Help Lovin’ Dat Man / O sole mio / Serenade,jazz; pop; classical,38.6569,-90.3103
1940,Bob Wills and His Texas Playboys,That Brownskin Gal / Time Changes Everything,country; western swing,31.5492,-97.1475
1947,Sidney Bechet,Bechet Parades the Blues / You Took Advantage of Me,jazz; dixieland; big band,29.9561,-90.0734
1947,Alan Hovhaness,Lousadzak,classical,42.3876,-71.0995
1947,Jan August,Babalu / I Can’t Believe That You’re in Love With Me / I Can’t Give You Anything but Love Baby,pop,40.7127,-74.006
1947,Perry Como,Garden in the Rain / Girl of My Dreams / Lonesome Road,big band; swing; jazz; pop,40.2588,-80.1867
1947,Alan Hovhaness,Lousadzak,classical,42.3876,-71.0995
1947,Louis Armstrong,Do You Know What It Means to Miss New Orleans / Who’s Sorry Now,big band; swing; jazz; pop,29.9561,-90.0734
1947,Giacomo Puccini,È lucivan le stelle / Prayer for St. Gregory,opera; classical,43.8428,10.5029
1947,Paul Hindemith,Symphony From Mathis der Maler,classical,50.1329,8.917
1947,Paul Hindemith,Symphony From Mathis der Maler,classical,50.1329,8.917
1947,Connee Boswell,"Bell Bottom Trousers / You Was Right, Baby",big band; swing; jazz; pop,39.1001,-94.5781
1947,Paul Hindemith,Symphony From Mathis der Maler / Che gelida manina,opera; classical,50.1329,8.917
1947,Ella Fitzgerald,Budella / Daily Double,jazz,36.9775,-76.4298
1947,Louis Armstrong,Black and Blue / Don’t Explain,jazz; pop,29.9561,-90.0734
1947,Jack Teagarden,Body and Soul / I’ll Close My Eyes / That Ain’t Right,jazz; pop,34.1513,-99.2861
1944,Benny Goodman,After You’ve Gone / King Porter Stomp,big band; swing; jazz; pop,41.8756,-87.6244
1944,The Ink Spots,We’ll Meet Again / Blues in the Night / Them There Eyes,jazz; pop; big band,39.7683,-86.1584
1941,Bob Wills and His Texas Playboys,Corrine Corrina / Goodnight Little Sweetheart,western swing,31.5492,-97.1475
1942,Bob Wills and His Texas Playboys,Cherokee Maiden / Ride On! (My Prairie Pinto),western swing,31.5492,-97.1475
1946,Lionel Hampton,Flyin’ on a V‐Disc,jazz; swing,38.2542,-85.7594
1946,Slim Gaillard,Fried Chicken O’Routee / Missouri Waltz / Down by the Old Mill Stream,jazz; pop; big band,42.3316,-83.0466
1946,Herb Jeffries,Body and Soul / Could This Be Love / Oh Lady Be Good,jazz; big band; swing,42.3316,-83.0466
1946,Jean Sibelius,Finlandia,classical,60.9966,24.4651
1946,Игорь Фёдорович Стравинский,Firebird Suite,classical,59.9607,30.1587
1946,Peggy Lee,I Get the Blues When It Rains / I Don’t Know Enough About You / I Left a Good Deal in Mobile / I Left My Heart in Mississippi,jazz; pop; big band,46.9105,-98.7084
1946,André Previn,September in the Rain / I Found a New Baby / S’Wonderful / Spanish Omelette,jazz; pop; big band,52.5174,13.3951
1946,Felix Mendelssohn,"Violin Concerto in E minor, op. 64",classical,53.5503,10.0007
1946,Felix Mendelssohn,"Violin Concerto in E minor, op. 64",classical,53.5503,10.0007
1946,Felix Mendelssohn,"Violin Concerto in E minor, op. 64 / Gold and Silver Waltz",classical,53.5503,10.0007
1946,Don Baker,Charmaine / Diane / Play Gypsies / Chitarra romana / La paloma,pop; classical,42.779,-81.193
1946,André Previn,I Cover the Waterfront / Stardust,jazz; pop; big band,52.5174,13.3951
1946,Игорь Фёдорович Стравинский,Firebird Suite,classical,59.9607,30.1587
1947,Gene Autry,Gene Autry's Western Classics,country,33.4678,-96.9152
1946,Дмитрий Борисович Кабалевский,Overture To Opera “Carlos Bruegnon” / Stormy Weather,opera; jazz; classical,59.9607,30.1587
1946,Claude Debussy,Prélude à l’après‐midi d’un faune,classical,48.899,2.0943
1946,Johnny Mercer,Hawaiian War Chant / Jones Polka / My Sugar Is So Refined / Ugly Chile,jazz; pop,32.079,-81.0921
1946,Արամ Խաչատրյան,"Suite no. 2, Ballet Gayne",classical,41.6935,44.8014
1946,André Previn,What Is This Thing Called Love? / Boogie Woogie Nocturne / Jimtown Nocturne,boogie-woogie; big band; swing; jazz; pop; blues,52.5174,13.3951
1946,Արամ Խաչատրյան,"Suite no. 2, Ballet Gayne / Castalon Overture / Espana",classical,41.6935,44.8014
1947,Louis Armstrong,“Reminiscin’ With Louis” / Ain’t Misbehavin’,big band; non-music; jazz; spoken word,29.9561,-90.0734
1947,Jean Sibelius,Sibelius: Elegie from King Christian II Suite / Simon: Lullaby for Johnny,classical,60.9966,24.4651
1947,Lena Horne,If I Had You / Old Devil Moon / I Can’t Give You Anything but Love / Deed I Do,jazz; pop,40.6834,-73.9412
1947,Dick Haymes,Good‐Bye Girls I’m Through / I’ll Forget You / Mother Machree,jazz; pop,-34.6096,-58.3888
1947,Clark Terry,Weedin’ the Rhapsody / Phalanges / Sleep,jazz; pop; big band,38.6254,-90.19
1947,Дмитрий Дмитриевич Шостакович,"Shostakovitch: Satirical Dance from Ballet “The Bolt” / Scriabine: Poem no. 2, op. 32 / Maganini: Zamboanga",classical,59.9607,30.1587
1946,Bing Crosby,Cowboy Medley,jazz; pop; big band,47.2455,-122.4383
1946,Eddie Heywood,The Man I Love / As Long as I Live / Benny’s Bugle,big band; swing; jazz; pop,33.7545,-84.3898
1947,Пётр Ильич Чайковский,Romeo and Juliet: Andante / Undercurrent,classical,57.0525,53.9906
1947,Buddy Rich,“Troubador” / Nellie’s Nightmare,jazz; big band,40.6526,-73.9497
1947,Ferruccio Tagliavini,Le Reve / O paridiso / Romany Life,opera; classical,44.6978,10.6305
1947,Roy Rogers,Krakowiak Polka / Three Ring Polka / Tumbling Tumbleweeds / Cajon Stomp,country; polka,39.1015,-84.5125
1947,Дмитрий Дмитриевич Шостакович,Ninth Symphony,classical,59.9607,30.1587
1947,Дмитрий Дмитриевич Шостакович,Ninth Symphony,classical,59.9607,30.1587
1947,Дмитрий Дмитриевич Шостакович,Ninth Symphony / Lydia,classical,59.9607,30.1587
1947,Dick Farney,Somebody Loves Me / These Foolish Things,jazz; pop; big band,-22.911,-43.2094
1947,Slam Stewart,Worth Duckin’ / I Must Have That Man,big band; swing; jazz; pop,40.8929,-73.9727
1947,Bing Crosby,Adeste fidelis / The Christmas Song / Jingle Bells,pop,47.2455,-122.4383
1947,Gaetano Donizetti,Una furtiva lagrima / Quai de Bercy / Place Pigalle,opera; pop; classical,45.6945,9.6699
1942,Bob Wills and His Texas Playboys,Miss Molly / Home In San Antone,country; jazz; western swing,31.5492,-97.1475
1942,Bob Wills and His Texas Playboys,Please Don't Leave Me / My Life's Been a Pleasure,country; blues; western swing,31.5492,-97.1475
1942,Bob Wills and His Texas Playboys,Oh! You Pretty Woman / I Knew The Moment I Lost You,western swing,31.5492,-97.1475
1942,Bob Wills and His Texas Playboys,My Confession / Whose Heart Are You Breaking Now,country; jazz; western swing,31.5492,-97.1475
1947,Harry Bluestone,Readings / Laura,pop; non-music,52.531,-1.2649
1947,The Count Basie Orchestra,"Sweet Lorraine / I Believe / Just You, Just Me",jazz; pop; big band,39.1001,-94.5781
1947,Antonín Dvořák,Dvorak Fifth Symphony (New World) Second Movement,classical,50.2615,14.2988
1947,Clark Terry,Billy’s Bounce / It’s the Talk of the Town,jazz; pop; big band,38.6254,-90.19
1945,Glenn Miller,I’ve Got a Heart Filled With Love for You Dear / Goin’ Home / Honeysuckle Rose / My Blue Heaven,jazz; big band,40.739,-95.0371
1945,Glenn Miller,Moonlight Serenade / Don’t Be That Way / Blue Champagne,jazz; big band; swing,40.739,-95.0371
1942,Gene Autry,I Hang My Head And Cry / You'll Be Sorry,country,33.4678,-96.9152
1947,Dick Farney,That Old Black Magic / National Emblem March / Peanut Butter,jazz; big band,-22.911,-43.2094
1947,Eddie Heywood,Sweet and Lovely / Pretending / Louise,jazz; pop; big band,33.7545,-84.3898
1948,Isaac Albéniz,Festival Day in Seville / To Spring,jazz; pop; big band,42.3128,2.3649
1948,Manuel de Falla,Three Cornered Hat (Two Dances),classical,36.5297,-6.2929
1948,Don Gillis,Symphony 5½,classical,39.7413,-94.2384
1948,Peanuts Hucko,Blintzes Bagel Boogie / Billie Bauer’s Tune,jazz; big band; swing,43.0481,-76.1474
1946,The Andrews Sisters,"Money Is the Root of All Evil (Take It Away, Take It Away, Take It Away) / Johnny Fedora",jazz; pop,44.9773,-93.2655
1948,Frankie Carle,Mexicali Rose / My Wild Irish Rose / Isn’t This Better Than Walking in the Rain,jazz; pop; big band,41.824,-71.4128
1948,Giuseppe Verdi,Willow Song / Ave Maria,opera; classical,44.4614,9.8159
1948,Giuseppe Martucci,Noveletta / Romanza andaluza,classical,41.108,14.2097
1948,Wallingford Riegger,Symphony #3,classical,31.5782,-84.1557
1941,Jimmy Wakely,After Tomorrow / Gone And Left Me Blues,country,34.3134,-94.0308
1940,Bob Wills and His Texas Playboys,Lone Star Rag / I Don't Lov'a Nobody,western swing,31.5492,-97.1475
1940,Bob Wills and His Texas Playboys,You Don't Love Me (But I'll Always Care) / No Wonder,western swing,31.5492,-97.1475
1940,Bob Wills and His Texas Playboys,Blue Bonnet Rag / Medley of Spanish Waltzes,country; swing; jazz; blues; western swing,31.5492,-97.1475
1940,Bob Wills and His Texas Playboys,Pray for the Lights to Go Out / Twinkle Twinkle Little Star,western swing,31.5492,-97.1475
1948,Roy Acuff,Night Train to Memphis / Take Me Back to Tulsa,hillbilly,36.2497,-83.7989
1941,Bob Wills and His Texas Playboys,Bob Wills Stomp / Lil Liza Jane,country; country blues; swing; jazz; blues,31.5492,-97.1475
1945,Bob Wills and His Texas Playboys,Stars and Stripes on Iwo Jima / You Don’t Care What Happens to Me,country,31.5492,-97.1475
1946,Bob Wills and His Texas Playboys,Stay a Little Longer / I Can't Go on This Way,country; western swing,31.5492,-97.1475
1948,Bob Wills and His Texas Playboys,New Spanish Two Step / Roly‐Poly,country,31.5492,-97.1475
1947,Bob Wills and His Texas Playboys,Fat Boy Rag / You Should Have Thought of That Before,western swing,31.5492,-97.1475
1944,Jack Gardner,Doll Rag / Bye Bye Pretty Baby,jazz,41.5264,-88.084
1947,Bob Wills and His Texas Playboys,There's a Big Rock in the Road / I'm Gonna Be Boss From Now On,country; jazz; blues; western swing,31.5492,-97.1475
1942,Bob Wills and His Texas Playboys,Let's Ride With Bob / Ten Years,country; jazz; blues; western swing,31.5492,-97.1475
1947,Bob Wills and His Texas Playboys,Bob Wills Boogie / Rose of Old Pawnee,country; boogie-woogie; western swing,31.5492,-97.1475
1947,Bob Wills and His Texas Playboys,A Sweet Kind of Love / Cowboy Stomp,country; swing; jazz; blues,31.5492,-97.1475
1947,Bob Wills and His Texas Playboys,How Can It Be Wrong / Punkin' Stomp,western swing,31.5492,-97.1475
1948,Bob Wills and His Texas Playboys,New Texas Playboy Rag / Texarkana Baby,country; western swing,31.5492,-97.1475
1948,Bob Wills and His Texas Playboys,Still Water Runs the Deepest / Go Home With the Girls in the Mornin',country,31.5492,-97.1475
1947,Bob Wills and His Texas Playboys,Liberty / The Kind of Love I Can't Forget,country; country blues; swing; jazz; blues,31.5492,-97.1475
1946,Bob Wills and His Texas Playboys,Staccato Waltz / Cotton Eyed Joe,country; western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,I Ain't Got Nobody / Papa's Jumpin',country; western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,Ida Red Likes the Boogie / A King Without a Queen,country; western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,Bob Wills’ Square Dance No. III / Bob Wills’ Square Dance No. I,country; western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,You’re There / Misery,country,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,When It's Christmas on the Range / Santa's on His Way,western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,Playboy Chimes / Dog House Blues,country; boogie-woogie; blues; western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,Texas Drummer Boy / I Want to Be Near You,western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,That Hot Lick Fiddlin' Man / Good Time Cake-Walk,western swing,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,"Goodbye, Liza Jane / I'm Feelin' Bad",country,31.5492,-97.1475
1949,Bob Wills and His Texas Playboys,I Married the Rose of San Antone / My Little Rock Candy Baby,country; western swing,31.5492,-97.1475
1942,Bob Wills and His Texas Playboys,San Antonio Rose / Never No More Hard Times Blues,texas blues; blues,31.5492,-97.1475
1940,Bob Wills and His Texas Playboys,Blue Prelude / Sophisticated Hula,western swing; jazz,31.5492,-97.1475
1949,Jacques Ibert,Escales,classical,48.8535,2.3484
1949,Jacques Ibert,Escales / Liebestod,opera; classical,48.8535,2.3484
1949,Osmán Pérez Freire,Ay Ay Ay / Slavonic Dance no. 10,classical,-33.4377,-70.6511
1949,Buddy Rich,A Man Could Be a Wonderful Thing / The Carioca / S’ Wonderful / Movie Tonight,jazz; pop,40.6526,-73.9497
1949,Jo Stafford,I’m Comin’ Virginia / I’m in the Mood for Love,jazz; pop; swing,36.1397,-120.3601
1949,New York Philharmonic,The Sacred Harp,classical,40.7127,-74.006
1949,Ambroise Thomas,Overture to Mignon / Because / Shadrack,pop; classical,49.1197,6.1764
1945,William Grant Still,Old California,classical,31.1026,-91.2991
1940,Connee Boswell,On the Isle of May / Gotta Get Home,pop,39.1001,-94.5781
1941,Gene Autry,There’ll Never Be Another Pal Like You / Tears on My Pillow,country,33.4678,-96.9152
1940,Gene Autry,Mary Dear / There's Only Love In A Lifetime,country; hillbilly,33.4678,-96.9152
1947,Little Walter,Ora-Nelle Blues / I Just Keep Loving Her,blues,31.128,-92.0662
1948,Bill Carlisle,Tramp on the Street / Don't Be Ashamed of Mother,country; folk,37.5726,-85.1551
1948,Al Hibbler,Trees / Lover Come Back to Me,jazz,34.5837,-89.7054
1941,Chicago Rhythm Kings,I'm Sorry I Made You Cry / Makin' Friends,jazz; ragtime,41.8756,-87.6244
1945,Ben Webster,Sleep / Linger Awhile,jazz; swing,39.1001,-94.5781
1946,Houdini,They Are Lying on Me / Don't Do That to Me,calypso,10.6573,-61.518
1947,Dick Haymes,- And Mimi / When I'm Not Near the Girl I Love,pop,-34.6096,-58.3888
1947,Dick Haymes,That's All I Want to Know / With the Roses in Her Hair,pop,-34.6096,-58.3888
1946,Dick Haymes,"For You, for Me, for Evermore / Aren't You Kind of Glad We Did?",pop,-34.6096,-58.3888
1946,Dick Haymes,On the Boardwalk / You Make Me Feel So Young,pop,-34.6096,-58.3888
1948,Dick Haymes,It's Magic / It's You or No One,pop,-34.6096,-58.3888
1947,Dick Haymes,They Can't Convince Me / Ivy,pop,-34.6096,-58.3888
1948,Dick Haymes,By the Way / Whisper a Word of Love,pop,-34.6096,-58.3888
1947,Dick Haymes,Stranger Things Have Happened / Je vous aime,jazz; pop; big band,-34.6096,-58.3888
1947,Dick Haymes,Mam'selle / Stella by Starlight,jazz; pop,-34.6096,-58.3888
1943,Six Hits and a Miss,Bye Bye Blackbird / Two on a Bike,pop,34.0537,-118.2428
1947,Dick Haymes,The Christmas Song / Christmas Dreaming,pop,-34.6096,-58.3888
1947,Dick Haymes,How Are Things in Glocca Morra / 'Twas Only an Irishman's Dream,pop,-34.6096,-58.3888
1943,Six Hits and a Miss,"You'd Be So Nice to Come Home To / Would You Rather Be a Colonel With an Eagle on Your Shoulder, or a Private With a Chicken on Your Knee?",pop,34.0537,-118.2428
1948,Dick Haymes,The Treasure of Sierra Madre / Little White Lies,jazz; pop,-34.6096,-58.3888
1949,Dick Haymes,Let's Take an Old-Fashioned Walk / Little Fish in a Big Pond,pop,-34.6096,-58.3888
1949,Charles LaVere,Dreamer With a Penny / Have a Little Sympathy,jazz; pop,38.8403,-97.6114
1949,Dick Haymes,Maybe It's Because / It Happens Every Spring,jazz; pop,-34.6096,-58.3888
1949,Dick Haymes,My Silent Love / Where Is the One,pop,-34.6096,-58.3888
1949,Dick Haymes,Skyscraper Blues / Every Time I Meet You,pop,-34.6096,-58.3888
1949,Dick Haymes,My One and Only Highland Fling / I'll Keep the Lovelight Burning,jazz; big band,-34.6096,-58.3888
1949,Dick Haymes,I'll Keep the Lovelight Burning / Home,pop,-34.6096,-58.3888
1949,Ella Fitzgerald,Lover’s Gold / Black Coffee,easy listening; jazz,36.9775,-76.4298
1941,Tampa Red,Tired of Your Reckless Ways / It Hurts Me Too,blues,31.9004,-84.2519
1941,Robert Petway,Catfish Blues / Ride 'em on Down,blues,32.8457,-90.4146
1949,Warren “Baby” Dodds,Drum Improvision No 2 / Manhattan Stomp,jazz,29.9561,-90.0734
1949,Warren “Baby” Dodds,Spooky Drums / Rudiments With Drumstick Nerve-Beat,jazz,29.9561,-90.0734
1946,Warren “Baby” Dodds,Buddy Bolden's Blues / Drum Improvisation No. 2,jazz,29.9561,-90.0734
1944,Warren “Baby” Dodds,It's a Ramble / Thou Swell,jazz,29.9561,-90.0734
1944,Warren “Baby” Dodds,Oronics / Stardust Stomp,jazz,29.9561,-90.0734
1948,Texas Gladden,Texas Gladden Sings Blue Ridge Ballads,ballad,36.6568,-82.2403
1946,Warren “Baby” Dodds,Drum Solos,jazz,29.9561,-90.0734
1946,Warren “Baby” Dodds,Wolverine Blues / Drum Improvisation No. 1,jazz,29.9561,-90.0734
1946,Don Ewell,Albert's Blues / Manhattan Stomp,jazz; blues,39.2909,-76.6108
1946,Wynonie Harris,Good Morning Corinne / In the Evenin' Blues,jazz; blues,41.2587,-95.9384
1948,Wynonie Harris,"Bite Again, Bite Again / Blowin' to California",blues,41.2587,-95.9384
1945,Wynonie Harris,Cock-A-Doodle-Doo / Yonder Goes My Baby,jump blues; blues,41.2587,-95.9384
1946,Wynonie Harris,Hey! Ba-Ba-Re-Bop,jump blues; blues,41.2587,-95.9384
1946,Wynonie Harris,Playful Baby / Papa Tree Top,jazz; blues,41.2587,-95.9384
1947,Wynonie Harris,Take Me Out of the Rain / Young and Wild,blues,41.2587,-95.9384
1948,Wynonie Harris,Lollipop Mama / Blow Your Brains Out,jump blues; blues,41.2587,-95.9384
1945,Wynonie Harris,That's the Stuff You Gotta Watch/Baby Look at You,jump blues; jazz; blues,41.2587,-95.9384
1949,Wynonie Harris,I Want My Fanny Brown / All She Wants to Do Is Rock,blues,41.2587,-95.9384
1948,Wynonie Harris,Love Is Like Rain / Your Money Don't Mean a Thing,jump blues; blues,41.2587,-95.9384
1949,Wynonie Harris,I Feel That Old Age Coming On / Grandma Plays the Numbers,jazz; blues,41.2587,-95.9384
1949,Wynonie Harris,"Sittin' on It All the Time / Baby, Shame on You",blues,41.2587,-95.9384
1949,Wynonie Harris,"Drinkin’ Wine, Spo-Dee-O-Dee / She Just Won’t Sell No More",blues,41.2587,-95.9384
1945,Wynonie Harris,Straighten Him Out / Young Man's Blues,blues,41.2587,-95.9384
1947,Leo Watson,Jingle Bells / Snake Pit,jazz,39.1001,-94.5781
1948,Mabel Scott,Every Little Doggie Has Its Day / Boogie Woogie Santa Claus,blues,37.5385,-77.4343
1946,Bing Crosby,"South America, Take It Away / Get Your Kicks on “Route 66!—”",jazz; pop; swing,47.2455,-122.4383
1940,Gene Autry,You Waited Too Long / That Little Kid Sister of Mine,country; country and western,33.4678,-96.9152
1946,Enrico Gentile,Cosi com'è / Musica nel cuore,pop,38.1112,13.3524
1949,Hermann Leopoldi,Powidltatschkerln / Wenn der Ungar lustig ist,schlager; pop,48.2084,16.3725
1949,Hermann Leopoldi,Blumenbrocken / Schaut's euch die Maderl an,schlager; pop,48.2084,16.3725
1947,Hermann Leopoldi,Jedlersee / I bin a stiller Zecher,pop,48.2084,16.3725
1949,Hermann Leopoldi,"Frauen sind zum Küssen da / A warmer Ofen, a Schalerl Kaffee!",schlager; pop,48.2084,16.3725
1948,Little Willie Littlefield,Little Willie’s Boogie / My Best Wishes,piano blues; blues,29.1966,-96.2697
1949,Peggy Lee,Bali Ha'i / There Is Nothin' Like a Dame,musical,46.9105,-98.7084
1940,Louis Armstrong,W. P. A. / Marie,jazz; pop,29.9561,-90.0734
1941,Bing Crosby,Tea for Two / Ciribiribin,jazz; pop,47.2455,-122.4383
1940,Connee Boswell,"I Can't Give You Anything but Love, Baby / When It's Sleepy Time Down South",pop,39.1001,-94.5781
1940,Bing Crosby,Sweet Potato Piper / Between 18th and 19th on Chestnut Street,jazz; pop; swing,47.2455,-122.4383
1941,Connee Boswell,Amapola (Pretty Little Poppy) / You Forgot About Me,pop,39.1001,-94.5781
1947,Connee Boswell,"You Were Meant for Me / I Can't Give You Anything but Love, Baby",jazz; pop,39.1001,-94.5781
1940,Bing Crosby,"Ida, Sweet as Apple Cider / (Ho‐dle‐ay) Start the Day Right",pop,47.2455,-122.4383
1941,Irène de Trébert,"Toi, que mon cœur appelle / Par une nuit de mai",jazz; pop; swing,46.6034,1.8883
1942,Bing Crosby,I’ve Got Plenty to Be Thankful For / Lazy,pop,47.2455,-122.4383
1949,Charlie Parker,No. 3,jazz,39.1001,-94.5781
1948,Charlie Parker,No. 1,jazz,39.1001,-94.5781
1949,Charlie Parker,No. 2,jazz,39.1001,-94.5781
1946,Muggsy Spanier,Nick’s presents his Dixieland Jazz Band featuring Muggsy Spanier,jazz; dixieland,41.8756,-87.6244
1940,George Formby,I'm the Ukulele Man / On the Beat,music hall; pop,53.5434,-2.633
1943,Ray Eberle,Blue Moonlight / Melancholy Lullaby,jazz; big band; swing,42.9029,-73.6873
1942,George Formby,Andy the Handy Man / They Laughed When I Started to Play,musical; jazz,53.5434,-2.633
1941,George Formby,Our Sergeant Major / I'm the Husband of the Wife of Mr Wu,pop,53.5434,-2.633
1945,George Formby,The Daring Young Man / I'd Like a Dream Like That,pop,53.5434,-2.633
1941,Aimé Barelli,Saint‐Louis Blues / Souvenirs,jazz; swing,43.9735,7.3126
1941,The Ink Spots,It's a Sin to Tell a Lie / Is It a Sin? (My Loving You),jazz; blues,39.7683,-86.1584
1941,The Ink Spots,Nothin' / Someone's Rocking My Dream Boat,pop,39.7683,-86.1584
1942,The Ink Spots,"Who Wouldn't Love You / Don't Tell a Lie About Me, Dear (And I Won't Tell the Truth About You)",pop,39.7683,-86.1584
1941,Alix Combelle,Verlaine / Ambiance,jazz; swing,48.8535,2.3484
1941,Django Reinhardt,Petits Mensonges / Oiseaux des îles,jazz; swing,50.5136,4.4208
1945,Ella Fitzgerald,Cow Cow Boogie / A Lovely Way to Spend an Evening,jazz; pop,36.9775,-76.4298
1945,The Ink Spots,I'd Climb the Highest Mountain (If I Knew I'd Find You) / Thoughtless,pop,39.7683,-86.1584
1946,The Ink Spots,Bless You / Address Unknown,pop,39.7683,-86.1584
1941,Alix Combelle,Parade des remparts du sud / Hier et aujourd’hui,jazz; swing,48.8535,2.3484
1945,Stéphane Grappelli,Out of Nowhere / Baby,gypsy jazz; jazz,48.8535,2.3484
1946,The Ink Spots,Either It's Love or It Isn't / I Get the Blues When It Rains,pop,39.7683,-86.1584
1946,The Ink Spots,Prisoner of Love / I Cover the Waterfront,jazz,39.7683,-86.1584
1947,The Ink Spots,White Christmas / Always,pop,39.7683,-86.1584
1947,The Ink Spots,"Do You Feel That Way, Too? / Information Please",pop,39.7683,-86.1584
1947,The Ink Spots,Ask Anyone Who Knows / Can You Look Me in the Eyes (And Say We're Thru),pop,39.7683,-86.1584
1945,Django Reinhardt,I’ll See You in My Dreams / Tea for Two,jazz; gypsy jazz; swing,50.5136,4.4208
1947,The Ink Spots,That's Where I Came In / You Can't See the Sun When You're Crying,oldies,39.7683,-86.1584
